"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-08-27",,"89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-08-28","0.01","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-08-29","0.00","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-08-30",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-08-31",,,"77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-01",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-02",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-03",,"90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-04",,"90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-05",,"90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-06",,"90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-07","0.04","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-08","0.00","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-09",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-10",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-11",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-12",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-13",,"94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-14",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-15",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-16",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-17",,"89",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-18","0.00","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-19","0.01","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-20","0.00","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-21","0.59",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-22","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-23","0.01","92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-24","0.16","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-25","0.01","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-26","0.00","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-27","0.00","93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-28","0.12","93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-29","0.12","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-09-30","0.39","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-01","0.43","90","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-02","0.04","88",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-03","0.43","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-04","0.00",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-05","0.03","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-06","0.31","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-07","0.35","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-08","2.01",,
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-09","0.83",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-10","0.01","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-11","0.01","88","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-12","0.00","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-13","0.00","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-14","2.05","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-15","0.00",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-16","1.73","90","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-17","0.28",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-18","0.00",,
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-19","2.32","92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-20","0.20","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-21","0.51",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-22","0.28","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-23","0.00",,
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-24","0.08","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-25","0.03","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-26","0.00",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-27",,"91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-28","0.04","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-29","0.00","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-30",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-10-31",,"91",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-01","0.12","92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-02","0.00","87",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-03","2.32","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-04","1.46",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-05","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-06","0.01","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-07","0.43","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-08","0.08","88","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-09","0.16","88",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-10","0.67",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-11","0.08","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-12","0.00","88","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-13","0.01","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-14","0.00",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-15",,"91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-16","0.12","92","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-17",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-18","0.24","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-19","0.67",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-20","0.00","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-21","0.00",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-22","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-23",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-24","0.00","92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-25","1.22","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-26","0.00","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-27","0.00","91","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-28",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-29",,"91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-11-30","0.00",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-01",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-02",,"91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-03",,,"73"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-04",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-05","0.04",,"77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-06","0.00","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-07",,"90",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-08","1.18","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-09","0.00","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-10",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-11",,,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-12",,"90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-13","0.00","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-14","0.00","93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-15",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-16",,"90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-17",,"90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-18",,"90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-19",,"91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-20",,,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-21",,"93","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-22",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-23","0.02",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-24","0.00","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-25","0.43",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-26","0.00","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-27",,,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-28",,"90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-29",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-30",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2018-12-31",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-01",,"91","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-02",,"92","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-03",,"92","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-04",,"92","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-05",,"91","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-06",,"90","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-07",,"90","70"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-08",,"91","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-09",,"93","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-10",,"93","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-11",,"91","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-12",,,"71"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-13",,"92","70"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-14",,"92","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-15",,"91","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-16",,"94","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-17",,"95","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-18",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-19",,,"68"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-20",,"92","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-21",,,"68"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-22",,"91","66"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-23",,"92","67"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-24",,"94","70"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-25",,"92","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-26",,"93","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-27",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-28",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-29",,"93","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-30",,"94","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-01-31",,,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-01",,"96","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-02",,"94","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-03",,,"73"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-04",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-05",,"94",
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-06","0.02",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-07","0.00","94","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-08",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-09",,"93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-10",,"93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-11","0.00",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-12",,"95","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-13",,"95","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-14",,"94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-15",,"93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-16",,,"77"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-17",,"95","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-18",,"95","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-19",,"94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-20",,"94","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-21",,"101","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-22",,"99","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-23",,"93","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-24",,"96","70"
"IN010100400","THIRUVANANTHAPURAM, IN","2019-02-25",,"95","72"
